,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
16360,2023,MI,FT,Data Engineer,58400,USD,58400,US,0,US,M,Data Engineer
16361,2023,SE,FT,Data Engineer,243600,USD,243600,US,0,US,M,Data Engineer
16362,2023,SE,FT,Data Engineer,148200,USD,148200,US,0,US,M,Data Engineer
16363,2023,EN,FT,Data Analyst,131600,USD,131600,US,100,US,M,Data Analyst
16364,2023,EN,FT,Data Analyst,82400,USD,82400,US,100,US,M,Data Analyst
16365,2023,SE,FT,Machine Learning Engineer,245700,USD,245700,US,0,US,M,Data Engineer
16366,2023,SE,FT,Machine Learning Engineer,132300,USD,132300,US,0,US,M,Data Engineer
16367,2023,EN,FT,Data Analyst,155750,USD,155750,US,100,US,M,Data Analyst
16368,2023,EN,FT,Data Analyst,79350,USD,79350,US,100,US,M,Data Analyst
16369,2023,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineer
16370,2023,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,Data Engineer
16371,2023,SE,FT,AI Engineer,242000,USD,242000,US,0,US,M,Data Engineer
16372,2023,SE,FT,AI Engineer,106200,USD,106200,US,0,US,M,Data Engineer
16373,2023,SE,FT,Data Analyst,123900,USD,123900,US,100,US,M,Data Analyst
16374,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
16375,2023,MI,FT,Data Engineer,136500,USD,136500,US,0,US,M,Data Engineer
16376,2023,MI,FT,Data Engineer,123500,USD,123500,US,0,US,M,Data Engineer
16377,2023,SE,FT,Data Engineer,227500,USD,227500,US,100,US,M,Data Engineer
16378,2023,SE,FT,Data Engineer,145600,USD,145600,US,100,US,M,Data Engineer
16379,2023,SE,FT,Machine Learning Engineer,186754,USD,186754,US,0,US,M,Data Engineer
16380,2023,SE,FT,Machine Learning Engineer,101000,USD,101000,US,0,US,M,Data Engineer
16381,2023,EN,FT,Data Scientist,149800,USD,149800,US,0,US,M,Data Scientist
16382,2023,EN,FT,Data Scientist,70800,USD,70800,US,0,US,M,Data Scientist
16383,2023,MI,FT,Data Engineer,132000,USD,132000,US,100,US,M,Data Engineer
16384,2023,MI,FT,Data Engineer,111000,USD,111000,US,100,US,M,Data Engineer
16385,2023,MI,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer
16386,2023,MI,FT,Data Engineer,162000,USD,162000,US,100,US,M,Data Engineer
16387,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
16388,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Data Analyst
16389,2023,SE,FT,Data Engineer,172700,USD,172700,IN,0,IN,M,Data Engineer
16390,2023,SE,FT,Data Engineer,82900,USD,82900,IN,0,IN,M,Data Engineer
16391,2023,SE,FT,Analytics Engineer,115000,USD,115000,US,0,US,M,Data Analyst
16392,2023,SE,FT,Analytics Engineer,95000,USD,95000,US,0,US,M,Data Analyst
16393,2023,MI,FT,Research Scientist,238000,USD,238000,US,0,US,M,Data Scientist
16394,2023,MI,FT,Research Scientist,144500,USD,144500,US,0,US,M,Data Scientist
16395,2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,Data Engineer
16396,2023,SE,FT,Machine Learning Engineer,98500,USD,98500,US,0,US,M,Data Engineer
16397,2023,MI,FT,Data Scientist,209300,USD,209300,US,100,US,M,Data Scientist
16398,2023,MI,FT,Data Scientist,123800,USD,123800,US,100,US,M,Data Scientist
16399,2023,EN,FT,Data Analyst Lead,18000,USD,18000,NG,100,NG,S,Data Manager
16400,2023,EN,FT,Machine Learning Engineer,130400,USD,130400,US,0,US,M,Data Engineer
16401,2023,EN,FT,Machine Learning Engineer,70800,USD,70800,US,0,US,M,Data Engineer
16402,2023,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
16403,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
16404,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M,Data Engineer
16405,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M,Data Engineer
16406,2023,SE,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,Data Engineer
16407,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Data Engineer
16408,2023,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M,Data Scientist
16409,2023,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M,Data Scientist
16410,2023,SE,FT,Data Scientist,254900,USD,254900,US,0,US,M,Data Scientist
16411,2023,SE,FT,Data Scientist,203920,USD,203920,US,0,US,M,Data Scientist
16412,2023,SE,FT,Data Scientist,191200,USD,191200,US,0,US,M,Data Scientist
16413,2023,SE,FT,Data Scientist,170186,USD,170186,US,0,US,M,Data Scientist
16414,2023,SE,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,Data Engineer
16415,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Data Engineer
16416,2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Data Analyst
16417,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst
16418,2023,EX,FT,NLP Engineer,200000,USD,200000,US,0,US,M,Data Engineer
16419,2023,EX,FT,NLP Engineer,150000,USD,150000,US,0,US,M,Data Engineer
16420,2023,MI,FT,Data Developer,100000,USD,100000,US,0,US,M,Other
16421,2023,MI,FT,Data Developer,95000,USD,95000,US,0,US,M,Other
16422,2023,SE,FT,Research Scientist,278700,USD,278700,US,0,US,M,Data Scientist
16423,2023,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M,Data Scientist
16424,2023,SE,FT,MLOps Engineer,247300,USD,247300,US,0,US,M,Data Engineer
16425,2023,SE,FT,MLOps Engineer,139700,USD,139700,US,0,US,M,Data Engineer
16426,2023,MI,FT,Research Scientist,212800,USD,212800,US,0,US,L,Data Scientist
16427,2023,MI,FT,Research Scientist,124100,USD,124100,US,0,US,L,Data Scientist
16428,2023,SE,FT,Marketing Data Scientist,90000,USD,90000,US,50,US,L,Data Scientist
16429,2023,SE,FT,Data Architect,198000,USD,198000,US,0,US,M,Data Architect
16430,2023,SE,FT,Data Architect,94000,USD,94000,US,0,US,M,Data Architect
16431,2023,SE,FT,Applied Scientist,219100,USD,219100,US,0,US,M,Data Scientist
16432,2023,SE,FT,Applied Scientist,118500,USD,118500,US,0,US,M,Data Scientist
16433,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
16434,2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,Data Engineer
16435,2023,EN,FT,Data Engineer,60000,USD,60000,US,100,US,M,Data Engineer
16436,2023,EN,FT,Data Engineer,48000,USD,48000,US,100,US,M,Data Engineer
16437,2023,EX,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineer
16438,2023,EX,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
16439,2023,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M,Data Scientist
16440,2023,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M,Data Scientist
16441,2023,MI,FT,Data Analyst,130100,USD,130100,US,0,US,M,Data Analyst
16442,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst
16443,2023,MI,FT,Business Intelligence Manager,166500,USD,166500,US,0,US,M,Data Manager
16444,2023,MI,FT,Business Intelligence Manager,104000,USD,104000,US,0,US,M,Data Manager
16445,2023,MI,FT,AI Engineer,166000,USD,166000,US,0,US,M,Data Engineer
16446,2023,MI,FT,AI Engineer,73100,USD,73100,US,0,US,M,Data Engineer
16447,2023,EN,FT,Research Engineer,98000,USD,98000,US,0,US,M,Data Engineer
16448,2023,EN,FT,Research Engineer,73000,USD,73000,US,0,US,M,Data Engineer
16449,2023,MI,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
16450,2023,MI,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
16451,2023,SE,FT,Analytics Engineer,183540,USD,183540,US,0,US,M,Data Analyst
16452,2023,SE,FT,Analytics Engineer,132000,USD,132000,US,0,US,M,Data Analyst
16453,2023,MI,FT,Research Scientist,240000,USD,240000,US,0,US,M,Data Scientist
16454,2023,MI,FT,Research Scientist,133000,USD,133000,US,0,US,M,Data Scientist
16455,2023,SE,FT,Data Scientist,273500,USD,273500,US,0,US,M,Data Scientist
16456,2023,SE,FT,Data Scientist,182500,USD,182500,US,0,US,M,Data Scientist
16457,2023,EN,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,Data Analyst
16458,2023,EN,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,Data Analyst
16459,2023,SE,FT,Research Engineer,240960,USD,240960,US,0,US,M,Data Engineer
16460,2023,SE,FT,Research Engineer,176000,USD,176000,US,0,US,M,Data Engineer
16461,2023,MI,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Scientist
16462,2023,MI,FT,Research Scientist,130000,USD,130000,US,0,US,M,Data Scientist
16463,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
16464,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
16465,2023,SE,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M,Data Analyst
16466,2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M,Data Analyst
16467,2023,EN,FT,Research Scientist,162240,USD,162240,US,0,US,M,Data Scientist
16468,2023,EN,FT,Research Scientist,47840,USD,47840,US,0,US,M,Data Scientist
16469,2023,EN,FT,Data Analyst,162240,USD,162240,US,0,US,M,Data Analyst
16470,2023,EN,FT,Data Analyst,47840,USD,47840,US,0,US,M,Data Analyst
16471,2023,MI,FT,Data Scientist,296980,USD,296980,US,0,US,M,Data Scientist
16472,2023,MI,FT,Data Scientist,123740,USD,123740,US,0,US,M,Data Scientist
16473,2023,SE,FT,Machine Learning Engineer,247250,USD,247250,US,0,US,M,Data Engineer
16474,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,Data Engineer
16475,2023,EN,FT,Business Intelligence Analyst,91875,USD,91875,CA,0,CA,M,Data Analyst
16476,2023,EN,FT,Business Intelligence Analyst,55125,USD,55125,CA,0,CA,M,Data Analyst
16477,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Data Engineer
16478,2023,SE,FT,Machine Learning Engineer,146000,USD,146000,US,0,US,M,Data Engineer
16479,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,Data Architect
16480,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Architect
16481,2023,SE,FT,Machine Learning Engineer,370000,USD,370000,US,0,US,M,Data Engineer
16482,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Data Engineer
16483,2023,MI,FT,Machine Learning Engineer,72000,USD,72000,VN,100,VN,M,Data Engineer
16484,2023,MI,FT,Machine Learning Engineer,48000,USD,48000,VN,100,VN,M,Data Engineer
16485,2023,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
16486,2023,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
16487,2023,SE,FT,Data Scientist,125000,USD,125000,US,0,US,M,Data Scientist
16488,2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Scientist
16489,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Data Scientist
16490,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
16491,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
16492,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
16493,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,Data Scientist
16494,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
16495,2023,SE,FT,Machine Learning Engineer,185000,USD,185000,US,100,US,M,Data Engineer
16496,2023,SE,FT,Machine Learning Engineer,128000,USD,128000,US,100,US,M,Data Engineer
16497,2023,EX,FT,Data Engineer,350000,USD,350000,US,100,US,M,Data Engineer
16498,2023,EX,FT,Data Engineer,268000,USD,268000,US,100,US,M,Data Engineer
16499,2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
16500,2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
16501,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Data Architect
16502,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Architect
16503,2023,EN,FT,Business Intelligence Analyst,100000,USD,100000,US,0,US,M,Data Analyst
16504,2023,EN,FT,Business Intelligence Analyst,80000,USD,80000,US,0,US,M,Data Analyst
16505,2023,SE,FT,Data Analyst,234485,USD,234485,US,0,US,M,Data Analyst
16506,2023,SE,FT,Data Analyst,112655,USD,112655,US,0,US,M,Data Analyst
16507,2023,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineer
16508,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
16509,2023,MI,FT,Data Scientist,199700,USD,199700,US,0,US,M,Data Scientist
16510,2023,MI,FT,Data Scientist,70800,USD,70800,US,0,US,M,Data Scientist
16511,2023,EN,FT,Research Analyst,179000,USD,179000,US,0,US,M,Data Analyst
16512,2023,EN,FT,Research Analyst,112000,USD,112000,US,0,US,M,Data Analyst
16513,2023,EN,FT,Data Analyst,99900,USD,99900,US,0,US,M,Data Analyst
16514,2023,EN,FT,Data Analyst,83000,USD,83000,US,0,US,M,Data Analyst
16515,2023,SE,FT,Data Engineer,158000,USD,158000,US,0,US,M,Data Engineer
16516,2023,SE,FT,Data Engineer,90300,USD,90300,US,0,US,M,Data Engineer
16517,2023,SE,FT,Machine Learning Engineer,266500,USD,266500,US,0,US,M,Data Engineer
16518,2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M,Data Engineer
16519,2023,EN,FT,Research Analyst,70000,USD,70000,US,100,US,M,Data Analyst
16520,2023,EN,FT,Research Analyst,60000,USD,60000,US,100,US,M,Data Analyst
16521,2023,SE,FT,Data Scientist,187200,USD,187200,US,100,US,M,Data Scientist
16522,2023,SE,FT,Data Scientist,140400,USD,140400,US,100,US,M,Data Scientist
16523,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M,Data Engineer
16524,2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M,Data Engineer
16525,2023,SE,FT,Data Architect,190900,USD,190900,US,0,US,M,Data Architect
16526,2023,SE,FT,Data Architect,109100,USD,109100,US,0,US,M,Data Architect
16527,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
16528,2023,SE,FT,Data Engineer,98500,USD,98500,US,0,US,M,Data Engineer
16529,2023,EN,FT,Research Scientist,195200,USD,195200,US,0,US,L,Data Scientist
16530,2023,EN,FT,Research Scientist,100400,USD,100400,US,0,US,L,Data Scientist
16531,2023,MI,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst
16532,2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
16533,2023,EN,FT,Data Analyst,75065,USD,75065,US,100,US,M,Data Analyst
16534,2023,EN,FT,Data Analyst,41419,USD,41419,US,100,US,M,Data Analyst
16535,2023,MI,FT,Data Engineer,181700,USD,181700,US,0,US,M,Data Engineer
16536,2023,MI,FT,Data Engineer,64300,USD,64300,US,0,US,M,Data Engineer
16537,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
16538,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
16539,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
16540,2023,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst
16541,2023,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist
16542,2023,SE,FT,Data Scientist,52100,USD,52100,US,100,US,M,Data Scientist
16543,2023,SE,FT,AI Scientist,219000,USD,219000,US,0,US,M,Data Scientist
16544,2023,SE,FT,AI Scientist,152000,USD,152000,US,0,US,M,Data Scientist
16545,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,100,US,M,Data Engineer
16546,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,100,US,M,Data Engineer
16547,2023,MI,FT,Data Visualization Specialist,158000,USD,158000,US,0,US,M,Other
16548,2023,MI,FT,Data Visualization Specialist,90300,USD,90300,US,0,US,M,Other
16549,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineer
16550,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
16551,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer
16552,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
16553,2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
16554,2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
16555,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M,Data Engineer
16556,2023,SE,FT,Business Intelligence Engineer,180000,USD,180000,US,0,US,M,Data Engineer
16557,2023,MI,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
16558,2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
16559,2023,SE,FT,Data Engineer,152375,USD,152375,US,0,US,M,Data Engineer
16560,2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M,Data Engineer
16561,2023,SE,FT,Data Analyst,82000,USD,82000,US,0,US,M,Data Analyst
16562,2023,SE,FT,Data Analyst,77000,USD,77000,US,0,US,M,Data Analyst
16563,2023,SE,FT,Data Engineer,196000,USD,196000,US,100,US,M,Data Engineer
16564,2023,SE,FT,Data Engineer,94000,USD,94000,US,100,US,M,Data Engineer
16565,2023,SE,FT,Data Scientist,264846,USD,264846,US,0,US,M,Data Scientist
16566,2023,SE,FT,Data Scientist,143060,USD,143060,US,0,US,M,Data Scientist
16567,2023,EN,FT,Data Analyst,203000,USD,203000,US,0,US,M,Data Analyst
16568,2023,EN,FT,Data Analyst,89030,USD,89030,US,0,US,M,Data Analyst
16569,2023,SE,FT,Data Scientist,60000,EUR,64781,ES,0,ES,M,Data Scientist
16570,2023,SE,FT,Data Scientist,38000,EUR,41027,ES,0,ES,M,Data Scientist
16571,2023,EN,FT,Data Analyst,160800,USD,160800,US,0,US,M,Data Analyst
16572,2023,EN,FT,Data Analyst,92700,USD,92700,US,0,US,M,Data Analyst
16573,2023,SE,FT,Data Analyst,62000,USD,62000,US,0,US,M,Data Analyst
16574,2023,SE,FT,Data Analyst,51000,USD,51000,US,0,US,M,Data Analyst
16575,2023,EN,FT,Data Analyst,137500,USD,137500,US,0,US,M,Data Analyst
16576,2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
16577,2023,MI,FT,Research Engineer,128167,USD,128167,US,0,US,M,Data Engineer
16578,2023,MI,FT,Research Engineer,85445,USD,85445,US,0,US,M,Data Engineer
16579,2023,SE,FT,Business Intelligence Engineer,60000,GBP,73824,GB,0,GB,M,Data Engineer
16580,2023,SE,FT,Business Intelligence Engineer,40000,GBP,49216,GB,0,GB,M,Data Engineer
16581,2023,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M,Data Analyst
16582,2023,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M,Data Analyst
16583,2023,MI,FT,BI Developer,154800,USD,154800,US,0,US,M,Other
16584,2023,MI,FT,BI Developer,76300,USD,76300,US,0,US,M,Other
16585,2023,SE,FT,Research Scientist,240000,USD,240000,US,0,US,M,Data Scientist
16586,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
16587,2023,MI,FT,Data Scientist,45000,GBP,55368,GB,0,GB,M,Data Scientist
16588,2023,MI,FT,Data Scientist,40000,GBP,49216,GB,0,GB,M,Data Scientist
16589,2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
16590,2023,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineer
16591,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,Data Engineer
16592,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Data Engineer
16593,2023,MI,FT,Analytics Engineer,190000,USD,190000,CA,100,CA,M,Data Analyst
16594,2023,MI,FT,Analytics Engineer,150000,USD,150000,CA,100,CA,M,Data Analyst
16595,2023,EX,FT,Data Engineer,465000,USD,465000,US,0,US,M,Data Engineer
16596,2023,EX,FT,Data Engineer,385000,USD,385000,US,0,US,M,Data Engineer
16597,2023,MI,FT,Data Engineer,240000,USD,240000,US,0,US,M,Data Engineer
16598,2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
16599,2023,SE,FT,Business Intelligence Engineer,116300,USD,116300,US,100,US,M,Data Engineer
16600,2023,SE,FT,Business Intelligence Engineer,84600,USD,84600,US,100,US,M,Data Engineer
16601,2023,SE,FT,AI Engineer,129700,USD,129700,US,0,US,M,Data Engineer
16602,2023,SE,FT,AI Engineer,86500,USD,86500,US,0,US,M,Data Engineer
16603,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
16604,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst
16605,2023,EN,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,Data Analyst
16606,2023,EN,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,Data Analyst
16607,2023,SE,FT,Machine Learning Engineer,225300,USD,225300,US,0,US,M,Data Engineer
16608,2023,SE,FT,Machine Learning Engineer,197400,USD,197400,US,0,US,M,Data Engineer
16609,2023,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M,Data Scientist
16610,2023,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M,Data Scientist
16611,2023,SE,FT,Data Analyst,140130,USD,140130,US,0,US,M,Data Analyst
16612,2023,SE,FT,Data Analyst,84870,USD,84870,US,0,US,M,Data Analyst
16613,2023,MI,FT,Insight Analyst,45000,GBP,55368,GB,0,GB,M,Data Analyst
16614,2023,MI,FT,Insight Analyst,25000,GBP,30760,GB,0,GB,M,Data Analyst
16615,2023,SE,FT,Data Engineer,266000,USD,266000,US,0,US,M,Data Engineer
16616,2023,SE,FT,Data Engineer,152000,USD,152000,US,0,US,M,Data Engineer
16617,2023,SE,FT,Data Scientist,224000,USD,224000,US,0,US,M,Data Scientist
16618,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,Data Scientist
16619,2023,SE,FT,Machine Learning Engineer,255000,USD,255000,US,0,US,M,Data Engineer
16620,2023,SE,FT,Machine Learning Engineer,169000,USD,169000,US,0,US,M,Data Engineer
16621,2023,MI,FT,Data Engineer,169000,USD,169000,US,0,US,M,Data Engineer
16622,2023,MI,FT,Data Engineer,91000,USD,91000,US,0,US,M,Data Engineer
16623,2023,SE,FT,Data Scientist,197500,USD,197500,US,0,US,M,Data Scientist
16624,2023,SE,FT,Data Scientist,136500,USD,136500,US,0,US,M,Data Scientist
16625,2023,SE,FT,Machine Learning Engineer,248100,USD,248100,US,0,US,M,Data Engineer
16626,2023,SE,FT,Machine Learning Engineer,145900,USD,145900,US,0,US,M,Data Engineer
16627,2023,SE,FT,Data Analyst,185100,USD,185100,US,0,US,M,Data Analyst
16628,2023,SE,FT,Data Analyst,133300,USD,133300,US,0,US,M,Data Analyst
16629,2023,MI,FT,Data Analyst,95000,USD,95000,PH,0,PH,M,Data Analyst
16630,2023,MI,FT,Data Analyst,70000,USD,70000,PH,0,PH,M,Data Analyst
16631,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
16632,2023,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
16633,2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Scientist
16634,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Scientist
16635,2023,EN,FT,Data Analyst,65000,GBP,79976,GB,0,GB,M,Data Analyst
16636,2023,EN,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M,Data Analyst
16637,2023,MI,FT,Data DevOps Engineer,88000,EUR,95012,DE,50,DE,L,Data Engineer
16638,2023,SE,FT,Data Architect,186000,USD,186000,US,0,US,M,Data Architect
16639,2023,SE,FT,Data Architect,81800,USD,81800,US,0,US,M,Data Architect
16640,2023,SE,FT,Data Scientist,212000,USD,212000,US,0,US,M,Data Scientist
16641,2023,SE,FT,Data Scientist,93300,USD,93300,US,0,US,M,Data Scientist
16642,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist
16643,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist
16644,2023,MI,FT,Machine Learning Researcher,224400,USD,224400,US,0,US,M,Other
16645,2023,MI,FT,Machine Learning Researcher,138700,USD,138700,US,0,US,M,Other
16646,2023,EX,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer
16647,2023,EX,FT,Data Engineer,168000,USD,168000,US,100,US,M,Data Engineer
16648,2023,SE,FT,Machine Learning Engineer,224400,USD,224400,US,0,US,M,Data Engineer
16649,2023,SE,FT,Machine Learning Engineer,138700,USD,138700,US,0,US,M,Data Engineer
16650,2023,MI,FT,Data Scientist,35000,GBP,43064,GB,0,GB,M,Data Scientist
16651,2023,MI,FT,Data Scientist,30000,GBP,36912,GB,0,GB,M,Data Scientist
16652,2023,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
16653,2023,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst
16654,2023,SE,FT,Data Scientist,300000,USD,300000,US,0,US,M,Data Scientist
16655,2023,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,Data Scientist
16656,2023,MI,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,Data Analyst
16657,2023,MI,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,Data Analyst
16658,2023,MI,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
16659,2023,MI,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
16660,2023,MI,FT,Data Analyst,155000,USD,155000,US,0,US,M,Data Analyst
16661,2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
16662,2023,SE,FT,Machine Learning Engineer,266500,USD,266500,US,0,US,M,Data Engineer
16663,2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M,Data Engineer
16664,2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
16665,2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
16666,2023,SE,FT,Machine Learning Engineer,273400,USD,273400,US,0,US,M,Data Engineer
16667,2023,SE,FT,Machine Learning Engineer,182200,USD,182200,US,0,US,M,Data Engineer
16668,2023,SE,FT,BI Developer,167500,USD,167500,US,0,US,M,Other
16669,2023,SE,FT,BI Developer,106500,USD,106500,US,0,US,M,Other
16670,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer
16671,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer
16672,2023,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
16673,2023,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
16674,2023,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M,Data Engineer
16675,2023,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M,Data Engineer
